usia,tinggi,bmi,berat,jk,dosis_mg_per_kg,dosis_mg,exposure_index,exposure_category
69,180,16,51.8,P,15,777.6,10.04196729599558,MODERATE_EXPOSURE
69,180,16,51.8,P,30,1555.2,11.420511862982915,HIGH_EXPOSURE
69,180,16,51.8,P,50,2592.0,12.439052459029213,HIGH_EXPOSURE
69,180,18.5,59.9,L,0.5,30.0,3.6897981156850346,LOW_EXPOSURE
69,180,18.5,59.9,L,1,59.9,4.888407228865299,LOW_EXPOSURE
69,180,18.5,59.9,L,3,179.8,6.947213799984578,LOW_EXPOSURE
69,180,18.5,59.9,L,5,299.7,7.9396748851077845,LOW_EXPOSURE
69,180,18.5,59.9,L,8,479.5,8.863021858307015,MODERATE_EXPOSURE
69,180,18.5,59.9,L,10,599.4,9.303716046725686,MODERATE_EXPOSURE
69,180,18.5,59.9,L,15,899.1,10.107157894289616,MODERATE_EXPOSURE
69,180,18.5,59.9,L,30,1798.2,11.485927935256957,HIGH_EXPOSURE
69,180,18.5,59.9,L,50,2997.0,12.504559301185807,HIGH_EXPOSURE
69,180,18.5,59.9,P,0.5,30.0,3.6719603248375536,LOW_EXPOSURE
69,180,18.5,59.9,P,1,59.9,4.868546290112343,LOW_EXPOSURE
69,180,18.5,59.9,P,3,179.8,6.925673601026967,LOW_EXPOSURE
69,180,18.5,59.9,P,5,299.7,7.917757834851286,LOW_EXPOSURE
69,180,18.5,59.9,P,8,479.5,8.84088595392873,MODERATE_EXPOSURE
69,180,18.5,59.9,P,10,599.4,9.281506048149573,MODERATE_EXPOSURE
69,180,18.5,59.9,P,15,899.1,10.084848194704087,MODERATE_EXPOSURE
69,180,18.5,59.9,P,30,1798.2,11.463517480024706,HIGH_EXPOSURE
69,180,18.5,59.9,P,50,2997.0,12.482108244398034,HIGH_EXPOSURE
69,180,22,71.3,L,0.5,35.6,3.732140376279702,LOW_EXPOSURE
69,180,22,71.3,L,1,71.3,4.933705275082755,LOW_EXPOSURE
69,180,22,71.3,L,3,213.8,6.994809709594862,LOW_EXPOSURE
69,180,22,71.3,L,5,356.4,7.987769313023687,LOW_EXPOSURE
69,180,22,71.3,L,8,570.2,8.91140309944767,MODERATE_EXPOSURE
69,180,22,71.3,L,10,712.8,9.352193949461025,MODERATE_EXPOSURE
69,180,22,71.3,L,15,1069.2,10.155765517032837,MODERATE_EXPOSURE
69,180,22,71.3,L,30,2138.4,11.53466624819427,HIGH_EXPOSURE
69,180,22,71.3,L,50,3564.0,12.553350164985988,HIGH_EXPOSURE
69,180,22,71.3,P,0.5,35.6,3.714368562304341,LOW_EXPOSURE
69,180,22,71.3,P,1,71.3,4.914062936416901,LOW_EXPOSURE
69,180,22,71.3,P,3,213.8,6.973627643951161,LOW_EXPOSURE
69,180,22,71.3,P,5,356.4,7.966243174722607,LOW_EXPOSURE
69,180,22,71.3,P,8,570.2,8.889677378176469,MODERATE_EXPOSURE
69,180,22,71.3,P,10,712.8,9.330400696967578,MODERATE_EXPOSURE
69,180,22,71.3,P,15,1069.2,10.133881425253197,MODERATE_EXPOSURE
69,180,22,71.3,P,30,2138.4,11.512690391700437,HIGH_EXPOSURE
69,180,22,71.3,P,50,3564.0,12.531337340049017,HIGH_EXPOSURE
69,180,25,81.0,L,0.5,40.5,3.762050481897135,LOW_EXPOSURE
69,180,25,81.0,L,1,81.0,4.965665090744766,LOW_EXPOSURE
69,180,25,81.0,L,3,243.0,7.028361416017245,LOW_EXPOSURE
69,180,25,81.0,L,5,405.0,8.021666204000642,LOW_EXPOSURE
69,180,25,81.0,L,8,648.0,8.945498558111316,MODERATE_EXPOSURE
69,180,25,81.0,L,10,810.0,9.386356324693583,MODERATE_EXPOSURE
69,180,25,81.0,L,15,1215.0,10.190017690777818,MODERATE_EXPOSURE
69,180,25,81.0,L,30,2430.0,11.569008887859164,HIGH_EXPOSURE
69,180,25,81.0,L,50,4050.0,12.587729180040188,HIGH_EXPOSURE
69,180,25,81.0,P,0.5,40.5,3.7442338096650722,LOW_EXPOSURE
69,180,25,81.0,P,1,81.0,4.94608244398387,LOW_EXPOSURE
69,180,25,81.0,P,3,243.0,7.007334792079865,LOW_EXPOSURE
69,180,25,81.0,P,5,405.0,8.000318004067397,LOW_EXPOSURE
69,180,25,81.0,P,8,648.0,8.923964000688729,MODERATE_EXPOSURE
69,180,25,81.0,P,10,810.0,9.3647587399383,MODERATE_EXPOSURE
69,180,25,81.0,P,15,1215.0,10.168335347992839,MODERATE_EXPOSURE
69,180,25,81.0,P,30,2430.0,11.547240950071561,HIGH_EXPOSURE
69,180,25,81.0,P,50,4050.0,12.565926766839521,HIGH_EXPOSURE
69,180,28,90.7,L,0.5,45.4,3.7874522816507383,LOW_EXPOSURE
69,180,28,90.7,L,1,90.7,4.992788417841938,LOW_EXPOSURE
69,180,28,90.7,L,3,272.2,7.056821410226714,LOW_EXPOSURE
69,180,28,90.7,L,5,453.6,8.050416005344761,LOW_EXPOSURE
69,180,28,90.7,L,8,725.8,8.974415065682734,MODERATE_EXPOSURE
69,180,28,90.7,L,10,907.2,9.415329010722562,MODERATE_EXPOSURE
69,180,28,90.7,L,15,1360.8,10.219065764608247,MODERATE_EXPOSURE
69,180,28,90.7,L,30,2721.6,11.598132908943898,HIGH_EXPOSURE
69,180,28,90.7,L,50,4536.0,12.616883738470928,HIGH_EXPOSURE
69,180,28,90.7,P,0.5,45.4,3.7695327455402534,LOW_EXPOSURE
69,180,28,90.7,P,1,90.7,4.973189799167419,LOW_EXPOSURE
69,180,28,90.7,P,3,272.2,7.0358585350867004,LOW_EXPOSURE
69,180,28,90.7,P,5,453.6,8.029150290583226,LOW_EXPOSURE
69,180,28,90.7,P,8,725.8,8.952974008378328,MODERATE_EXPOSURE
69,180,28,90.7,P,10,907.2,9.393828677161526,MODERATE_EXPOSURE
69,180,28,90.7,P,15,1360.8,10.197485737771103,MODERATE_EXPOSURE
69,180,28,90.7,P,30,2721.6,11.57647242547059,HIGH_EXPOSURE
69,180,28,90.7,P,50,4536.0,12.595190855853687,HIGH_EXPOSURE
69,180,30,97.2,L,0.5,48.6,3.8023362263144795,LOW_EXPOSURE
69,180,30,97.2,L,1,97.2,5.008675321462489,LOW_EXPOSURE
69,180,30,97.2,L,3,291.6,7.073487195998482,LOW_EXPOSURE
69,180,30,97.2,L,5,486.0,8.067250681063818,LOW_EXPOSURE
69,180,30,97.2,L,8,777.6,8.9913468951193,MODERATE_EXPOSURE
69,180,30,97.2,L,10,972.0,9.432293580532512,MODERATE_EXPOSURE
69,180,30,97.2,L,15,1458.0,10.236074270217909,MODERATE_EXPOSURE
69,180,30,97.2,L,30,2916.0,11.615185676824956,HIGH_EXPOSURE
69,180,30,97.2,L,50,4860.0,12.6339543037216,HIGH_EXPOSURE
69,180,30,97.2,P,0.5,48.6,3.784327153569759,LOW_EXPOSURE
69,180,30,97.2,P,1,97.2,4.989037384928901,LOW_EXPOSURE
69,180,30,97.2,P,3,291.6,7.052531147377776,LOW_EXPOSURE
69,180,30,97.2,P,5,486.0,8.046002641306949,LOW_EXPOSURE
69,180,30,97.2,P,8,777.6,8.969929890725828,MODERATE_EXPOSURE
69,180,30,97.2,P,10,972.0,9.410819471854168,MODERATE_EXPOSURE
69,180,30,97.2,P,15,1458.0,10.21452340089164,MODERATE_EXPOSURE
69,180,30,97.2,P,30,2916.0,11.593557326111421,HIGH_EXPOSURE
69,180,30,97.2,P,50,4860.0,12.612294756076015,HIGH_EXPOSURE
69,180,33,106.9,L,0.5,53.5,3.822091855989733,LOW_EXPOSURE
69,180,33,106.9,L,1,106.9,5.029758973592467,LOW_EXPOSURE
69,180,33,106.9,L,3,320.8,7.095602714204562,LOW_EXPOSURE
69,180,33,106.9,L,5,534.6,8.089590009215613,LOW_EXPOSURE
69,180,33,106.9,L,8,855.4,9.01381497984057,MODERATE_EXPOSURE
69,180,33,106.9,L,10,1069.2,9.454805057315228,MODERATE_EXPOSURE
69,180,33,106.9,L,15,1603.8,10.258643978100565,MODERATE_EXPOSURE
69,180,33,106.9,L,30,3207.6,11.637814050020712,HIGH_EXPOSURE
69,180,33,106.9,L,50,5346.0,12.656606266018862,HIGH_EXPOSURE
69,180,33,106.9,P,0.5,53.5,3.803928939766597,LOW_EXPOSURE
69,180,33,106.9,P,1,106.9,5.01003322839938,LOW_EXPOSURE
69,180,33,106.9,P,3,320.8,7.074619621634234,LOW_EXPOSURE
69,180,33,106.9,P,5,534.6,8.06832921581616,LOW_EXPOSURE
69,180,33,106.9,P,8,855.4,8.99239362349887,MODERATE_EXPOSURE
69,180,33,106.9,P,10,1069.2,9.43332945788641,MODERATE_EXPOSURE
69,180,33,106.9,P,15,1603.8,10.237095481272217,MODERATE_EXPOSURE
69,180,33,106.9,P,30,3207.6,11.61619199121209,HIGH_EXPOSURE
69,180,33,106.9,P,50,5346.0,12.63495459399892,HIGH_EXPOSURE
69,180,37,119.9,L,0.5,59.9,3.8444312009019157,LOW_EXPOSURE
69,180,37,119.9,L,1,119.9,5.053601909657817,LOW_EXPOSURE
69,180,37,119.9,L,3,359.6,7.12061538004852,LOW_EXPOSURE
69,180,37,119.9,L,5,599.4,8.114856554160442,LOW_EXPOSURE
69,180,37,119.9,L,8,959.0,9.03922760652593,MODERATE_EXPOSURE
69,180,37,119.9,L,10,1198.8,9.480266919136568,MODERATE_EXPOSURE
69,180,37,119.9,L,15,1798.2,10.284171915715088,MODERATE_EXPOSURE
69,180,37,119.9,L,30,3596.4,11.663408560098691,HIGH_EXPOSURE
69,180,37,119.9,L,50,5994.0,12.682227545751644,HIGH_EXPOSURE
69,180,37,119.9,P,0.5,59.9,3.826044223746817,LOW_EXPOSURE
69,180,37,119.9,P,1,119.9,5.033726281792725,LOW_EXPOSURE
69,180,37,119.9,P,3,359.6,7.099550788763951,LOW_EXPOSURE
69,180,37,119.9,P,5,599.4,8.093530351038865,LOW_EXPOSURE
69,180,37,119.9,P,8,959.0,9.017750300166323,MODERATE_EXPOSURE
69,180,37,119.9,P,10,1198.8,9.458738591250196,MODERATE_EXPOSURE
69,180,37,119.9,P,15,1798.2,10.262575040279955,MODERATE_EXPOSURE
69,180,37,119.9,P,30,3596.4,11.641742535795197,HIGH_EXPOSURE
69,180,37,119.9,P,50,5994.0,12.66053369145546,HIGH_EXPOSURE
69,180,40,129.6,L,0.5,64.8,3.8586958093094443,LOW_EXPOSURE
69,180,40,129.6,L,1,129.6,5.068832685799487,LOW_EXPOSURE
69,180,40,129.6,L,3,388.8,7.136599137475473,LOW_EXPOSURE
69,180,40,129.6,L,5,648.0,8.131003892558258,LOW_EXPOSURE
69,180,40,129.6,L,8,1036.8,9.055469093595356,MODERATE_EXPOSURE
69,180,40,129.6,L,10,1296.0,9.49654014189673,MODERATE_EXPOSURE
69,180,40,129.6,L,15,1944.0,10.300487732362374,MODERATE_EXPOSURE
69,180,40,129.6,L,30,3888.0,11.67976729443318,HIGH_EXPOSURE
69,180,40,129.6,L,50,6480.0,12.698603538873353,HIGH_EXPOSURE
69,180,40,129.6,P,0.5,64.8,3.8401369067328526,LOW_EXPOSURE
69,180,40,129.6,P,1,129.6,5.0488325312484195,LOW_EXPOSURE
69,180,40,129.6,P,3,388.8,7.115453785439982,LOW_EXPOSURE
69,180,40,129.6,P,5,648.0,8.109607229436032,LOW_EXPOSURE
69,180,40,129.6,P,8,1036.8,9.033927383951843,MODERATE_EXPOSURE
69,180,40,129.6,P,10,1296.0,9.474949473408907,MODERATE_EXPOSURE
69,180,40,129.6,P,15,1944.0,10.27883130144102,MODERATE_EXPOSURE
69,180,40,129.6,P,30,3888.0,11.658044540278215,HIGH_EXPOSURE
69,180,40,129.6,P,50,6480.0,12.676854096490796,HIGH_EXPOSURE
69,190,16,57.8,L,0.5,28.9,3.684258233597931,LOW_EXPOSURE
69,190,16,57.8,L,1,57.8,4.882651978017258,LOW_EXPOSURE
69,190,16,57.8,L,3,173.3,6.941315065389718,LOW_EXPOSURE
69,190,16,57.8,L,5,288.8,7.9337478360395615,LOW_EXPOSURE
69,190,16,57.8,L,8,462.1,8.857078976057721,MODERATE_EXPOSURE
69,190,16,57.8,L,10,577.6,9.297767903659928,MODERATE_EXPOSURE
69,190,16,57.8,L,15,866.4,10.101202750853968,MODERATE_EXPOSURE
69,190,16,57.8,L,30,1732.8,11.479965808242168,HIGH_EXPOSURE
69,190,16,57.8,L,50,2888.0,12.498594385623367,HIGH_EXPOSURE
69,190,16,57.8,P,0.5,28.9,3.666197991899916,LOW_EXPOSURE
69,190,16,57.8,P,1,57.8,4.8624942075977255,LOW_EXPOSURE
69,190,16,57.8,P,3,173.3,6.919412447963914,LOW_EXPOSURE
69,190,16,57.8,P,5,288.8,7.911453230044268,LOW_EXPOSURE
69,190,16,57.8,P,8,462.1,8.834556659783239,MODERATE_EXPOSURE
69,190,16,57.8,P,10,577.6,9.275168484259462,MODERATE_EXPOSURE
69,190,16,57.8,P,15,866.4,10.078499573259514,MODERATE_EXPOSURE
69,190,16,57.8,P,30,1732.8,11.457157765223595,HIGH_EXPOSURE
69,190,16,57.8,P,50,2888.0,12.47574408220235,HIGH_EXPOSURE
69,190,18.5,66.8,L,0.5,33.4,3.720733780253834,LOW_EXPOSURE
69,190,18.5,66.8,L,1,66.8,4.9216892327337805,LOW_EXPOSURE
69,190,18.5,66.8,L,3,200.4,6.982344203070048,LOW_EXPOSURE
69,190,18.5,66.8,L,5,333.9,7.975209138261059,LOW_EXPOSURE
69,190,18.5,66.8,L,8,534.3,8.898788919381047,MODERATE_EXPOSURE
69,190,18.5,66.8,L,10,667.8,9.339561644316584,MODERATE_EXPOSURE
69,190,18.5,66.8,L,15,1001.8,10.143108948014529,MODERATE_EXPOSURE
69,190,18.5,66.8,L,30,2003.5,11.521985303367103,HIGH_EXPOSURE
69,190,18.5,66.8,L,50,3339.2,12.540659438255803,HIGH_EXPOSURE
69,190,18.5,66.8,P,0.5,33.4,3.7027791998707476,LOW_EXPOSURE
69,190,18.5,66.8,P,1,66.8,4.9017676320805155,LOW_EXPOSURE
69,190,18.5,66.8,P,3,200.4,6.9607969103662555,LOW_EXPOSURE
69,190,18.5,66.8,P,5,333.9,7.953297838568266,LOW_EXPOSURE
69,190,18.5,66.8,P,8,534.3,8.876666359370521,MODERATE_EXPOSURE
69,190,18.5,66.8,P,10,667.8,9.317367583253022,MODERATE_EXPOSURE
69,190,18.5,66.8,P,15,1001.8,10.120818692931252,MODERATE_EXPOSURE
69,190,18.5,66.8,P,30,2003.5,11.499597857241909,HIGH_EXPOSURE
69,190,18.5,66.8,P,50,3339.2,12.518232832820122,HIGH_EXPOSURE
69,190,22,79.4,L,0.5,39.7,3.762597512928381,LOW_EXPOSURE
69,190,22,79.4,L,1,79.4,4.966427633069669,LOW_EXPOSURE
69,190,22,79.4,L,3,238.3,7.02931446854198,LOW_EXPOSURE
69,190,22,79.4,L,5,397.1,8.022663259267933,LOW_EXPOSURE
69,190,22,79.4,L,8,635.4,8.94652136101774,MODERATE_EXPOSURE
69,190,22,79.4,L,10,794.2,9.38738787599982,MODERATE_EXPOSURE
69,190,22,79.4,L,15,1191.3,10.191061038624046,MODERATE_EXPOSURE
69,190,22,79.4,L,30,2382.6,11.570064185542705,HIGH_EXPOSURE
69,190,22,79.4,L,50,3971.0,12.588789301186967,HIGH_EXPOSURE
69,190,22,79.4,P,0.5,39.7,3.7446371606388156,LOW_EXPOSURE
69,190,22,79.4,P,1,79.4,4.946645123516945,LOW_EXPOSURE
69,190,22,79.4,P,3,238.3,7.008038696278112,LOW_EXPOSURE
69,190,22,79.4,P,5,397.1,8.001054576011372,LOW_EXPOSURE
69,190,22,79.4,P,8,635.4,8.924719696050532,MODERATE_EXPOSURE
69,190,22,79.4,P,10,794.2,9.365520934344925,MODERATE_EXPOSURE
69,190,22,79.4,P,15,1191.3,10.169106306970367,MODERATE_EXPOSURE
69,190,22,79.4,P,30,2382.6,11.548020788815947,HIGH_EXPOSURE
69,190,22,79.4,P,50,3971.0,12.5667101902058,HIGH_EXPOSURE
69,190,25,90.2,L,0.5,45.1,3.7920916748633813,LOW_EXPOSURE
69,190,25,90.2,L,1,90.2,4.997911828531539,LOW_EXPOSURE
69,190,25,90.2,L,3,270.8,7.062342386268026,LOW_EXPOSURE
69,190,25,90.2,L,5,451.2,8.05602570176152,LOW_EXPOSURE
69,190,25,90.2,L,8,722.0,8.980076203666146,MODERATE_EXPOSURE
69,190,25,90.2,L,10,902.5,9.421007550899288,MODERATE_EXPOSURE
69,190,25,90.2,L,15,1353.8,10.224767710309365,MODERATE_EXPOSURE
69,190,25,90.2,L,30,2707.5,11.603858495154624,HIGH_EXPOSURE
69,190,25,90.2,L,50,4512.5,12.622618847537261,HIGH_EXPOSURE
69,190,25,90.2,P,0.5,45.1,3.7740375183570407,LOW_EXPOSURE
69,190,25,90.2,P,1,90.2,4.978134676918103,LOW_EXPOSURE
69,190,25,90.2,P,3,270.8,7.041162785091791,LOW_EXPOSURE
69,190,25,90.2,P,5,451.2,8.034534517411242,LOW_EXPOSURE
69,190,25,90.2,P,8,722.0,8.958404573781142,MODERATE_EXPOSURE
69,190,25,90.2,P,10,902.5,9.399274913088142,MODERATE_EXPOSURE
69,190,25,90.2,P,15,1353.8,10.202953045957884,MODERATE_EXPOSURE
69,190,25,90.2,P,30,2707.5,11.581961012634071,HIGH_EXPOSURE
69,190,25,90.2,P,50,4512.5,12.600688013241177,HIGH_EXPOSURE
69,190,28,101.1,L,0.5,50.5,3.8170763083428687,LOW_EXPOSURE
69,190,28,101.1,L,1,101.1,5.02456514062391,LOW_EXPOSURE
69,190,28,101.1,L,3,303.2,7.09028996135663,LOW_EXPOSURE
69,190,28,101.1,L,5,505.4,8.084253727232635,LOW_EXPOSURE
69,190,28,101.1,L,8,808.6,9.00846552602901,MODERATE_EXPOSURE
69,190,28,101.1,L,10,1010.8,9.449451224334364,MODERATE_EXPOSURE
69,190,28,101.1,L,15,1516.2,10.253284315738718,MODERATE_EXPOSURE
69,190,28,101.1,L,30,3032.4,11.632448569646094,HIGH_EXPOSURE
69,190,28,101.1,L,50,5054.0,12.651238461746471,HIGH_EXPOSURE
69,190,28,101.1,P,0.5,50.5,3.7988797843791855,LOW_EXPOSURE
69,190,28,101.1,P,1,101.1,5.004728010621642,LOW_EXPOSURE
69,190,28,101.1,P,3,303.2,7.06912596721826,LOW_EXPOSURE
69,190,28,101.1,P,5,505.4,8.062795906792289,LOW_EXPOSURE
69,190,28,101.1,P,8,808.6,8.98683769735416,MODERATE_EXPOSURE
69,190,28,101.1,P,10,1010.8,9.427765941771847,MODERATE_EXPOSURE
69,190,28,101.1,P,15,1516.2,10.231521805077744,MODERATE_EXPOSURE
69,190,28,101.1,P,30,3032.4,11.610608108678036,HIGH_EXPOSURE
69,190,28,101.1,P,50,5054.0,12.629366615875199,HIGH_EXPOSURE
69,190,30,108.3,L,0.5,54.1,3.831682831338478,LOW_EXPOSURE
69,190,30,108.3,L,1,108.3,5.040142457447861,LOW_EXPOSURE
69,190,30,108.3,L,3,324.9,7.106620461008433,LOW_EXPOSURE
69,190,30,108.3,L,5,541.5,8.100747457830831,LOW_EXPOSURE
69,190,30,108.3,L,8,866.4,9.025053140590927,MODERATE_EXPOSURE
69,190,30,108.3,L,10,1083.0,9.46607047497853,MODERATE_EXPOSURE
69,190,30,108.3,L,15,1624.5,10.269946018371481,MODERATE_EXPOSURE
69,190,30,108.3,L,30,3249.0,11.649153037486887,HIGH_EXPOSURE
69,190,30,108.3,L,50,5415.0,12.667960124371696,HIGH_EXPOSURE
69,190,30,108.3,P,0.5,54.1,3.8133748171915283,LOW_EXPOSURE
69,190,30,108.3,P,1,108.3,5.0202414452348565,LOW_EXPOSURE
69,190,30,108.3,P,3,324.9,7.085436325373977,LOW_EXPOSURE
69,190,30,108.3,P,5,541.5,8.079279774685418,LOW_EXPOSURE
69,190,30,108.3,P,8,866.4,9.00342149112157,MODERATE_EXPOSURE
69,190,30,108.3,P,10,1083.0,9.44438342898058,MODERATE_EXPOSURE
69,190,30,108.3,P,15,1624.5,10.248184521993421,MODERATE_EXPOSURE
69,190,30,108.3,P,30,3249.0,11.627316408700313,HIGH_EXPOSURE
69,190,30,108.3,P,50,5415.0,12.646093249258188,HIGH_EXPOSURE
69,190,33,119.1,L,0.5,59.6,3.8510249219301764,LOW_EXPOSURE
69,190,33,119.1,L,1,119.1,5.060768129762986,LOW_EXPOSURE
69,190,33,119.1,L,3,357.4,7.128242618040469,LOW_EXPOSURE
69,190,33,119.1,L,5,595.6,8.12258564730743,LOW_EXPOSURE
69,190,33,119.1,L,8,953.0,9.047015594924256,MODERATE_EXPOSURE
69,190,33,119.1,L,10,1191.3,9.488074804734183,MODERATE_EXPOSURE
69,190,33,119.1,L,15,1786.9,10.292006541623879,MODERATE_EXPOSURE
69,190,33,119.1,L,30,3573.9,11.671270170563586,HIGH_EXPOSURE
69,190,33,119.1,L,50,5956.5,12.6901000192803,HIGH_EXPOSURE
69,190,33,119.1,P,0.5,59.6,3.832535751942781,LOW_EXPOSURE
69,190,33,119.1,P,1,119.1,5.040748566662691,LOW_EXPOSURE
69,190,33,119.1,P,3,357.4,7.106997528626796,LOW_EXPOSURE
69,190,33,119.1,P,5,595.6,8.101070549232759,LOW_EXPOSURE
69,190,33,119.1,P,8,953.0,9.025344488947582,MODERATE_EXPOSURE
69,190,33,119.1,P,10,1191.3,9.466351012209621,MODERATE_EXPOSURE
69,190,33,119.1,P,15,1786.9,10.270211957575714,MODERATE_EXPOSURE
69,190,33,119.1,P,30,3573.9,11.649404165893525,HIGH_EXPOSURE
69,190,33,119.1,P,50,5956.5,12.668205268035994,HIGH_EXPOSURE
69,190,37,133.6,L,0.5,66.8,3.8728198866313903,LOW_EXPOSURE
69,190,37,133.6,L,1,133.6,5.084013280826833,LOW_EXPOSURE
69,190,37,133.6,L,3,400.7,7.1526151566622715,LOW_EXPOSURE
69,190,37,133.6,L,5,667.8,8.147202776106527,LOW_EXPOSURE
69,190,37,133.6,L,8,1068.6,9.071773443774719,MODERATE_EXPOSURE
69,190,37,133.6,L,10,1335.7,9.512880078805836,MODERATE_EXPOSURE
69,190,37,133.6,L,15,2003.5,10.316875460243768,MODERATE_EXPOSURE
69,190,37,133.6,L,30,4007.1,11.696203209492904,HIGH_EXPOSURE
69,190,37,133.6,L,50,6678.5,12.71505884107133,HIGH_EXPOSURE
69,190,37,133.6,P,0.5,66.8,3.854078975957327,LOW_EXPOSURE
69,190,37,133.6,P,1,133.6,5.063812314404764,LOW_EXPOSURE
69,190,37,133.6,P,3,400.7,7.131253483301941,LOW_EXPOSURE
69,190,37,133.6,P,5,667.8,8.125586336129066,LOW_EXPOSURE
69,190,37,133.6,P,8,1068.6,9.050009955843432,MODERATE_EXPOSURE
69,190,37,133.6,P,10,1335.7,9.491066955378411,MODERATE_EXPOSURE
69,190,37,133.6,P,15,2003.5,10.294995664659318,MODERATE_EXPOSURE
69,190,37,133.6,P,30,4007.1,11.674256172254948,HIGH_EXPOSURE
69,190,37,133.6,P,50,6678.5,12.693084745777899,HIGH_EXPOSURE
69,190,40,144.4,L,0.5,72.2,3.8866830404345416,LOW_EXPOSURE
69,190,40,144.4,L,1,144.4,5.098806177607473,LOW_EXPOSURE
69,190,40,144.4,L,3,433.2,7.168132254770109,LOW_EXPOSURE
69,190,40,144.4,L,5,722.0,8.16287715203195,LOW_EXPOSURE
69,190,40,144.4,L,8,1155.2,9.087538331739058,MODERATE_EXPOSURE
69,190,40,144.4,L,10,1444.0,9.528675475129088,MODERATE_EXPOSURE
69,190,40,144.4,L,15,2166.0,10.332711801997686,MODERATE_EXPOSURE
69,190,40,144.4,L,30,4332.0,11.71208080654213,HIGH_EXPOSURE
69,190,40,144.4,L,50,7220.0,12.730953027998003,HIGH_EXPOSURE
69,190,40,144.4,P,0.5,72.2,3.8677548400828803,LOW_EXPOSURE
69,190,40,144.4,P,1,144.4,5.078462883359864,LOW_EXPOSURE
69,190,40,144.4,P,3,433.2,7.14666974532569,LOW_EXPOSURE
69,190,40,144.4,P,5,722.0,8.141169635365879,LOW_EXPOSURE
69,190,40,144.4,P,8,1155.2,9.06568950427489,MODERATE_EXPOSURE
69,190,40,144.4,P,10,1444.0,9.506778965803239,MODERATE_EXPOSURE
69,190,40,144.4,P,15,2166.0,10.31075125821063,MODERATE_EXPOSURE
69,190,40,144.4,P,30,4332.0,11.690055696960343,HIGH_EXPOSURE
69,190,40,144.4,P,50,7220.0,12.708901941544221,HIGH_EXPOSURE
72,150,16,36.0,L,0.5,18.0,3.5327117638676055,LOW_EXPOSURE
72,150,16,36.0,L,1,36.0,4.718063357408563,LOW_EXPOSURE
72,150,16,36.0,L,3,108.0,6.766271655984385,LOW_EXPOSURE
72,150,16,36.0,L,5,180.0,7.756398722588391,LOW_EXPOSURE
72,150,16,36.0,L,8,288.0,8.67839716604331,MODERATE_EXPOSURE
72,150,16,36.0,L,10,360.0,9.11863593290959,MODERATE_EXPOSURE
72,150,16,36.0,L,15,540.0,9.921465856897413,MODERATE_EXPOSURE
72,150,16,36.0,L,30,1080.0,11.29961853044453,HIGH_EXPOSURE
72,150,16,36.0,L,50,1800.0,12.318001405646065,HIGH_EXPOSURE
72,150,16,36.0,P,0.5,18.0,3.5146413935303826,LOW_EXPOSURE
72,150,16,36.0,P,1,36.0,4.6975711678963865,LOW_EXPOSURE
72,150,16,36.0,P,3,108.0,6.743722020331683,LOW_EXPOSURE
72,150,16,36.0,P,5,180.0,7.7333815906130585,LOW_EXPOSURE
72,150,16,36.0,P,8,288.0,8.655107575656732,MODERATE_EXPOSURE
72,150,16,36.0,P,10,360.0,9.09525394040635,MODERATE_EXPOSURE
72,150,16,36.0,P,15,540.0,9.897959400799348,MODERATE_EXPOSURE
72,150,16,36.0,P,30,1080.0,11.275986145711263,HIGH_EXPOSURE
72,150,16,36.0,P,50,1800.0,12.294318233229177,HIGH_EXPOSURE
72,150,18.5,41.6,L,0.5,20.8,3.5699879706772424,LOW_EXPOSURE
72,150,18.5,41.6,L,1,41.6,4.758158142131017,LOW_EXPOSURE
72,150,18.5,41.6,L,3,124.9,6.808573893232483,LOW_EXPOSURE
72,150,18.5,41.6,L,5,208.1,7.7991818332987,LOW_EXPOSURE
72,150,18.5,41.6,L,8,333.0,8.721457267894586,MODERATE_EXPOSURE
72,150,18.5,41.6,L,10,416.2,9.161789440972207,MODERATE_EXPOSURE
72,150,18.5,41.6,L,15,624.4,9.964744759988335,MODERATE_EXPOSURE
72,150,18.5,41.6,L,30,1248.8,11.343023817351218,HIGH_EXPOSURE
72,150,18.5,41.6,L,50,2081.2,12.361457526287253,HIGH_EXPOSURE
72,150,18.5,41.6,P,0.5,20.8,3.552287052130436,LOW_EXPOSURE
72,150,18.5,41.6,P,1,41.6,4.738197548800388,LOW_EXPOSURE
72,150,18.5,41.6,P,3,124.9,6.786704758051227,LOW_EXPOSURE
72,150,18.5,41.6,P,5,208.1,7.7768803396063735,LOW_EXPOSURE
72,150,18.5,41.6,P,8,333.0,8.698904006488934,MODERATE_EXPOSURE
72,150,18.5,41.6,P,10,416.2,9.13915082955786,MODERATE_EXPOSURE
72,150,18.5,41.6,P,15,624.4,9.94199121183276,MODERATE_EXPOSURE
72,150,18.5,41.6,P,30,1248.8,11.320154011878312,HIGH_EXPOSURE
72,150,18.5,41.6,P,50,2081.2,12.338540842781946,HIGH_EXPOSURE
72,150,22,49.5,L,0.5,24.8,3.613141951742393,LOW_EXPOSURE
72,150,22,49.5,L,1,49.5,4.804492000451541,LOW_EXPOSURE
72,150,22,49.5,L,3,148.5,6.8573930325245005,LOW_EXPOSURE
72,150,22,49.5,L,5,247.5,7.848541793957772,LOW_EXPOSURE
